0,1.81198120117e-05
100000,0.00671601295471
200000,0.0136821269989
300000,0.0209159851074
400000,0.0303981304169
500000,0.0351212024689
600000,0.0416209697723
700000,0.0528700351715
800000,0.0547769069672
900000,0.0645639896393
1000000,0.069620847702
1100000,0.0749080181122
1200000,0.0820729732513
1300000,0.0900840759277
1400000,0.094722032547
1500000,0.103312015533
1600000,0.108997106552
1700000,0.117761135101
1800000,0.126114845276
1900000,0.129555940628
2000000,0.135720014572
2100000,0.143128156662
2200000,0.147416830063
2300000,0.154451131821
2400000,0.162832021713
2500000,0.169687986374
2600000,0.176900148392
2700000,0.182473182678
2800000,0.187427043915
2900000,0.194842100143
3000000,0.203438997269
3100000,0.209176063538
3200000,0.217366933823
3300000,0.221713066101
3400000,0.228883981705
3500000,0.235461950302
3600000,0.243294000626
3700000,0.249797105789
3800000,0.254235029221
3900000,0.264719963074
4000000,0.268718004227
4100000,0.276145219803
4200000,0.283951044083
4300000,0.288894176483
4400000,0.294214963913
4500000,0.304708003998
4600000,0.309937953949
4700000,0.316669940948
4800000,0.321469068527
4900000,0.332551002502
5000000,0.334943056107
5100000,0.343613862991
5200000,0.352806091309
5300000,0.354431152344
5400000,0.36302113533
5500000,0.371150016785
5600000,0.376732110977
5700000,0.386186122894
5800000,0.391441106796
5900000,0.398590087891
6000000,0.408682107925
6100000,0.415283918381
6200000,0.439342975616
6300000,0.466339826584
6400000,0.502235889435
6500000,0.480576038361
6600000,0.483463048935
6700000,0.456503152847
6800000,0.464583873749
6900000,0.52078294754
7000000,0.522028923035
7100000,0.508620023727
7200000,0.728332042694
7300000,0.718683958054
7400000,1.00353622437
7500000,0.889675855637
7600000,0.688193082809
7700000,0.67359995842
7800000,0.868797063828
7900000,0.7420129776
8000000,0.766141891479
8100000,0.809931993484
8200000,0.888408899307
8300000,0.783514022827
8400000,1.14123106003
8500000,1.13300704956
8600000,1.17350387573
8700000,1.07127809525
8800000,0.976326942444
8900000,1.20585393906
9000000,1.0821928978
9100000,1.07344818115
9200000,1.14770007133
9300000,1.12633800507
9400000,1.11774897575
9500000,0.800312995911
9600000,0.919055938721
9700000,0.918061971664
9800000,0.787130832672
9900000,0.891657114029
